CUSTOMER_CDE,SNAPSHOT,SEGMENTATION,TOI_DP,TOI_LN,TOI_FEE,TOI_FX,TOI_TOTAL,ACTUAL_BAL_LCL_D0,AVG_AMT_LCL_D0,ACTUAL_BAL_LCL_CASA_D0,AVG_AMT_LCL_CASA_D0,ACTUAL_BAL_LCL_SAVING_D0,AVG_AMT_LCL_SAVING_D0,score
4687893,S9,MSME,9725989.421222,0.0,2557957,0.0,12283946.421222,18033132.0,230388827.700001,18033132.0,230388827.700001,,,21.770284
11368409,S9,MSME,131894.563415,0.0,770000,0.0,901894.563415,614711.0,707111.0,614711.0,707111.0,,,-101.885203
8985141,S9,MSME,63813.615139,0.0,594000,0.0,657813.615139,2108929.0,2100068.433334,2108929.0,2100068.433334,,,-60.118719
7061201,S9,MSME,9543516.116662,0.0,140000,0.0,9683516.116662,428960127.0,356543106.599999,428960127.0,356543106.599999,,,49.193334
7290845,S9,SME,247337.453293,0.0,830000,0.0,1077337.453293,464242.0,6238212.766666,464242.0,6238212.766666,,,-65.833228
18482352,S9,MSME,5681516.792279,16418403.767136,500000,0.0,22599920.559415,2920809.0,293822307.866668,2920809.0,293822307.866668,,,4.490258
574929,S9,SME,16974.767202,0.0,0,0.0,16974.767202,1224452.0,1224452.0,112167.0,112167.0,1112285.0,1112285.0,-120.111014
18897879,S9,NONE,1072361.410963,0.0,1769000,0.0,2841361.410963,20264168.0,66557820.333333,20264168.0,66557820.333333,,,-6.724063
17337168,S9,NONE,245165.413641,0.0,651000,0.0,896165.413641,8071935.0,8053061.733333,8071935.0,8053061.733333,,,-41.489993
4844364,S9,SME,986.476048,33657534.246609,0,0.0,33658520.722657,0.0,67040.266667,0.0,67040.266667,,,-57.74189
18224620,S9,MSME,1063092.089402,0.0,1183535,27776.0,2274403.089402,44021433.0,41827382.38,44021433.0,41827382.38,,,-8.582958
18166228,S9,MSME,175678.696268,0.0,856000,0.0,1031678.696268,222382.0,13764348.7,222382.0,13764348.7,,,-66.514249
18156752,S9,MSME,1579.39812,87332328.767121,0,0.0,88223471.118854,78073.0,78073.0,78073.0,78073.0,,,-92.002136
4671477,S9,MSME,3939015.961558,14268239.873966,1816248,0.0,20023503.835524,5929378.0,13278400.500002,4754877.0,12133159.233335,1174501.0,1145241.266667,-26.519923
18267648,S9,MSME,12849.563324,0.0,0,0.0,12849.563324,1060094.0,1060094.0,60094.0,60094.0,1000000.0,1000000.0,-117.26971
17663254,S9,SME,60527.140811,13675808.219225,693000,0.0,14429335.360036,1711559.0,2273328.566666,1711559.0,2273328.566666,,,-44.10282
12404948,S9,MSME,63048.554738,302917.808241,931182,0.0,1297148.362979,1193515.0,1260147.8,1193515.0,1260147.8,,,-91.483098
12405564,S9,MSME,310966.281079,0.0,782503,0.0,1093469.281079,30533.0,12117370.2,30533.0,12117370.2,,,-63.921709
11302902,S9,NONE,7589265.205388,0.0,1886917,0.0,9476182.205388,321062207.0,259854998.9,321062207.0,259854998.9,,,55.815689
12442407,S9,MSME,3028875.193578,0.0,2156487,0.0,5185362.193578,28695215.0,90533360.600001,28695215.0,90533360.600001,,,3.546679
11883674,S9,MSME,97564.513163,0.0,2174455,0.0,2272019.513163,2730026.0,4790745.133332,2730026.0,4790745.133332,,,-43.149497
17286187,S9,MSME,15665.372074,11033229.550198,610000,0.0,11658894.922272,72476.0,72353.900001,72476.0,72353.900001,,,-94.701549
17275520,S9,SME,1725706.441745,7519726.027447,99000,19167.8,9363600.269192,47705513.0,62137131.666667,47705513.0,62137131.666667,,,-4.755479
19249144,S9,NONE,3636667.744771,0.0,0,0.0,3636667.744771,8823769.0,54103104.933334,8823769.0,54103104.933334,,,-7.617629
15195457,S9,MSME,5338372.726224,0.0,4935502,0.0,10273874.726224,695066.0,73023155.633334,477839.0,72808788.833334,217227.0,214366.8,-31.170766
11645619,S9,SME,9619039.905618,113875095.962984,29443372,36315472.0,189252979.868602,40384720.47,86774983.910668,40384720.47,86774983.910668,,,35.164217
10776851,S9,MSME,61528.78009,0.0,0,0.0,61528.78009,1139479.92,1040840.024,1139479.92,1040840.024,,,-104.740095
10609628,S9,SME,213098.848275,0.0,590000,0.0,803098.848275,69135.0,10528989.0,69135.0,10528989.0,,,-74.116858
10627715,S9,DNL,32407.21926,0.0,115000,0.0,147407.21926,1154028.0,1124939.066667,1154028.0,1124939.066667,,,-110.586298
9827773,S9,NONE,176736.077586,0.0,1407000,0.0,1583736.077586,6036783.0,2467980.1,6036783.0,2467980.1,,,-42.13122
19636245,S9,NONE,4308401.849492,0.0,821115,0.0,5129516.849492,122011363.0,206737024.8,122011363.0,206737024.8,,,16.538302
20119139,S9,NONE,5745.665168,0.0,679000,0.0,684745.665168,21011.0,71464.333333,21011.0,71464.333333,,,-109.360578
20118142,S9,NONE,6787549.350468,0.0,99000,0.0,6886549.350468,185046123.0,179681610.033332,185046123.0,179681610.033332,,,28.862194
20137156,S9,NONE,627956.714946,0.0,693000,0.0,1320956.714946,12985708.0,19384748.700002,12985708.0,19384748.700002,,,-18.818343
19710120,S9,MSME,553940.464333,0.0,3756000,0.0,4309940.464333,200554288.0,28787187.533333,200554288.0,28787187.533333,,,11.911093
19710892,S9,NONE,41516183.116288,0.0,228891500,415570136.0,685977819.116288,380199634.0,904713264.633335,380199634.0,904713264.633335,,,100.517008
19679490,S9,NONE,2000403.769377,0.0,600000,0.0,2600403.769377,72879571.0,71194523.3,72879571.0,71194523.3,,,-3.843416
20229442,S9,MSME,11513124.557604,0.0,0,0.0,11513124.557604,282167406.0,359222798.499999,282167406.0,359222798.499999,,,50.57983
11727182,S9,MSME,778865.306795,0.0,15879054,19748071.0,36405990.306795,173500352.0,142533832.833331,173500352.0,142533832.833331,,,43.190659
11785434,S9,MSME,16103364.828466,0.0,2275964,0.0,18379328.828466,22491649.0,225580803.233333,21379537.0,224468691.233333,1112112.0,1112112.0,22.804144
4907031,S9,MSME,596518.199331,505254184.931298,33492135,0.0,539342838.130629,4891447.0,8048238.766668,4891447.0,8048238.766668,,,-10.570343
11661657,S9,SME,5878783.040064,12632876.712305,770000,0.0,19281659.752369,3511396.0,50163647.100001,3511396.0,50163647.100001,,,-7.550972
20949167,S9,MSME,286387.233204,0.0,298000,0.0,584387.233204,30276937.0,16456901.166667,30276937.0,16456901.166667,,,-36.40167
14556827,S9,USME,158714490.734768,588228189.539112,7316728,0.0,754259408.27388,802039744.0,1179627616.233334,800039744.0,1177627616.233334,2000000.0,2000000.0,82.993284
13322388,S9,MSME,10416.133548,0.0,0,0.0,10416.133548,1060281.0,1060281.0,11281.0,11281.0,1049000.0,1049000.0,-117.26971
13324214,S9,MSME,876399.364355,0.0,712430,0.0,1588829.364355,36422843.0,27208281.533333,36422843.0,27208281.533333,,,-14.387632
6870857,S9,MSME,2122499.511884,0.0,3403000,0.0,5525499.511884,6262237.0,111310260.699999,6262237.0,111310260.699999,,,-4.755715
12377816,S9,MSME,30649.609509,0.0,104000,0.0,134649.609509,1008647.0,1059516.233333,1008647.0,1059516.233333,,,-118.1226
344678,S9,MSME,29730.925586,0.0,100000,0.0,129730.925586,1111867.0,1010326.4,1111867.0,1010326.4,,,-118.1226
13342900,S9,MSME,804317.636584,0.0,3068000,0.0,3872317.636584,1055199.0,1300380.066668,1503.0,249815.166668,1053696.0,1050564.9,-84.804546
20456399,S9,MSME,136525.306272,1522646.082208,350000,0.0,2009171.38848,2676520.0,3741115.733333,2676520.0,3741115.733333,,,-52.04499
19538811,S9,MSME,261898.000397,0.0,749000,0.0,1010898.000397,1466585.0,11166164.266666,1466585.0,11166164.266666,,,-66.514249
18885495,S9,NONE,11471127.071088,0.0,2859330,0.0,14330457.071088,269581104.0,70554778.233333,269081104.0,70054778.233333,500000.0,500000.0,23.844047
19058237,S9,MSME,4529534.934907,0.0,99000,0.0,4628534.934907,7969413.0,95908788.033333,7969413.0,95908788.033333,,,-3.439397
19036877,S9,NONE,6023854.629298,0.0,2324000,0.0,8347854.629298,101575462.0,102322491.366667,101575462.0,102322491.366667,,,21.66952
15846286,S9,MSME,62289614.139101,0.0,3172469,0.0,65462083.139101,115764202.0,1125063719.866667,115764202.0,1125063719.866667,,,55.609631
16735490,S9,MSME,12022246.780814,0.0,3385534,2448000.0,17855780.780814,477574409.33,477912474.502667,477574409.33,477912474.502667,,,69.400023
8978856,S9,MSME,3349891.206205,0.0,2678148,0.0,6028039.206205,111181713.0,276289024.0,111181713.0,276289024.0,,,21.164485
16480017,S9,MSME,1590085.289505,0.0,870000,0.0,2460085.289505,333696.0,33212377.000001,333696.0,33212377.000001,,,-44.781474
16457313,S9,MSME,496067.530889,0.0,412000,0.0,908067.530889,1624003.0,16753298.566667,1624003.0,16753298.566667,,,-39.805966
20386080,S9,NONE,2430917.85279,0.0,845000,0.0,3275917.85279,51359309.0,79845316.500002,51359309.0,79845316.500002,,,1.81001
20390817,S9,NONE,10077685.866267,0.0,994000,0.0,11071685.866267,1697488.0,385365536.466667,1697488.0,385365536.466667,,,23.262281
20413386,S9,NONE,10510377.426741,0.0,136000,0.0,10646377.426741,511447549.0,516563795.166667,511447549.0,516563795.166667,,,62.032303
14975783,S9,SME,19270357.441282,7922739.72616,1667090,0.0,28860187.167442,118007770.0,353463379.833335,116705635.0,352161244.833335,1302135.0,1302135.0,28.260738
14204551,S9,MSME,13168.923079,0.0,0,0.0,13168.923079,1179785.0,1178853.066667,,,1179785.0,1178853.066667,-100.698831
15793870,S9,MSME,439803.714198,0.0,1514000,0.0,1953803.714198,53404066.0,11441139.7,53404066.0,11441139.7,,,-17.876636
8923129,S9,SME,5292934.276008,21260273.972624,3046050,0.0,31533766.532052,35307568.0,89150351.400002,29242692.0,83101985.000001,6064876.0,6048366.400001,8.845903
7992718,S9,SME,13467806.53076,172500805.742058,3380000,0.0,189348612.272818,3736061.0,204355839.633333,3736061.0,204355839.633333,,,17.589404
14550249,S9,MSME,30482.214809,0.0,0,0.0,30482.214809,1058311.0,1055196.9,1058311.0,1055196.9,,,-116.606107
15689992,S9,MSME,234090.992001,0.0,1268000,0.0,1502090.992001,50009546.0,1719478.500001,50009546.0,1719478.500001,,,-52.555761
18337206,S9,SME,96631.129798,0.0,1132000,0.0,1228631.129798,3793619.0,3789935.799999,3793619.0,3789935.799999,,,-43.238921
18301451,S9,MSME,1558348.116094,89742299.64137,30832300,0.0,122132947.757464,1630797.0,1843079.466666,515529.0,727811.466666,1115268.0,1115268.0,-36.398999
18318027,S9,SME,14497.507828,-3069863.01377,0,0.0,-3055365.505942,1182447.0,1182447.0,70335.0,70335.0,1112112.0,1112112.0,-122.218916
16040173,S9,MSME,1963715.620512,0.0,3955220,8991000.0,14909935.620512,10051501.72,242443716.502668,10051501.72,242443716.502668,,,24.452248
16340508,S9,MSME,951875.523883,0.0,847000,0.0,1798875.523883,67461080.0,46186297.200001,67461080.0,46186297.200001,,,-9.781459
7956698,S9,MSME,45683275.296201,0.0,150000,0.0,45833275.296201,2565470632.0,1267372232.533335,2565470632.0,1267372232.533335,,,76.261633
5208280,S9,SME,660557.373609,0.0,8788836,0.0,9449393.373609,2264571.0,2608390.266668,2264571.0,2608390.266668,,,-27.14998
19849489,S9,SME,13599388.813289,0.0,99000,0.0,13698388.813289,259758.0,43256321.5,259758.0,43256321.5,,,-31.725515
10642004,S9,MSME,762923.235994,33956164.383716,1360000,0.0,36079087.61971,68441578.0,16626860.333333,68441578.0,16626860.333333,,,-10.797526
19579811,S9,DNL,39622945.015304,0.0,20628136236,0.0,20667759181.015305,3803446636.0,2454206566.6,3803446636.0,2454206566.6,,,98.399585
19930890,S9,MSME,31130.653701,10438395.378897,0,0.0,10469526.032598,71898.0,80525.766667,71898.0,80525.766667,,,-93.185056
19909782,S9,NONE,60870225.726988,0.0,13960000,0.0,74830225.726988,2733837537.0,2729248957.233336,33837537.0,28675669.566667,2700000000.0,2700573287.666669,96.954187
7995942,S9,USME,1181524.657358,206709251.041415,638906952,0.0,846797727.698773,16437100.0,16435794.033333,16437100.0,16435794.033333,,,5.664828
19131682,S9,SME,759551.706363,0.0,2093000,0.0,2852551.706363,6955477.0,32738915.7,6955477.0,32738915.7,,,-15.426429
19138946,S9,SME,1673620.498459,188291369.862956,1759000,0.0,191723990.361415,9633847.0,4959298.733333,9633847.0,4959298.733333,,,-18.259007
20655382,S9,NONE,309654794.521172,0.0,300000,0.0,309954794.521172,63000000000.0,63000000000.0,,,63000000000.0,63000000000.0,88.831122
20666985,S9,NONE,79902.165577,0.0,596000,0.0,675902.165577,121992.0,3961546.033334,121992.0,3961546.033334,,,-81.405461
9816345,S9,MSME,152633.49494,0.0,792000,0.0,944633.49494,42558.0,742397.8,42558.0,742397.8,,,-95.428055
2565818,S9,SME,37155781.949756,874814253.762422,176964000,0.0,1088934035.712178,3385784.0,428813751.600001,3385784.0,428813751.600001,,,46.224372
309914,S9,MSME,20421606.88525,0.0,120000,0.0,20541606.88525,251396247.0,459839814.6,250097989.0,458541556.6,1298258.0,1298258.0,48.745995
12424675,S9,MSME,627238.042206,287188479.451581,2448000,0.0,297160748.900901,5742114.0,16691821.566666,4443856.0,15393563.566666,1298258.0,1298258.0,-20.198276
14374429,S9,SME,15306180.41405,0.0,28197832,0.0,43504012.41405,272443677.0,469351926.4,272443677.0,469351926.4,,,67.585184
14454050,S9,MSME,30616.995036,0.0,14666,0.0,45282.995036,1245593.0,1245593.0,8066.0,8066.0,1237527.0,1237527.0,-122.308528
5866930,S9,MSME,74359.79656,0.0,505000,0.0,579359.79656,2090495.0,2157057.233334,2090495.0,2157057.233334,,,-58.469957
16350911,S9,MSME,112396.939157,0.0,623000,0.0,735396.939157,3696897.0,3708775.5,3696897.0,3708775.5,,,-58.127529
16361594,S9,SME,470095.37676,49231780.821928,1960000,0.0,51661876.198688,1333686.0,1405552.666666,284686.0,356552.666666,1049000.0,1049000.0,-80.420165
16813857,S9,MSME,315178.469246,0.0,693000,0.0,1008178.469246,32290220.0,11751408.866667,32290220.0,11751408.866667,,,-28.559957
15399870,S9,MSME,2127366.115217,0.0,1258182,0.0,3385548.115217,106126993.0,51393261.533335,106126993.0,51393261.533335,,,3.837993
20570908,S9,MSME,20965.251534,6422865.059443,756871,0.0,7200701.310977,0.0,115110.933333,0.0,115110.933333,,,-59.997185
19181609,S9,NONE,37781147.536588,0.0,1510231,0.0,39291378.536588,62427.0,2350521968.933332,62427.0,17188635.6,0.0,2333333333.333332,18.216212
14642335,S9,MSME,31316.950632,4322155.737822,1000000,0.0,5353472.688454,1113319.0,1080827.099999,15016.0,15016.0,1098303.0,1065811.099999,-103.068888
15645358,S9,MSME,74992.623638,0.0,1520000,0.0,1594992.623638,1215252.0,1212125.933334,149847.0,149847.0,1065405.0,1062278.933334,-92.90765
16754754,S9,MSME,2539433.358766,125482461.129096,1360000,0.0,129381894.487862,1215607.0,277518618.266666,151671.0,276456723.399999,1063936.0,1061894.866667,-22.61928
19063318,S9,MSME,15822844.313394,38678264.10942,6334546,0.0,60835654.422814,879344763.0,606339679.900002,878795611.0,605805064.033335,549152.0,534615.866667,76.88143
18182880,S9,MSME,80409.143216,33506849.314716,1246000,0.0,34833258.457932,1009838.0,758754.0,790177.0,545933.666667,219661.0,212820.333333,-84.468134
11798164,S9,NONE,47661720.997608,0.0,2940447,0.0,50602167.997608,5016947709.0,4879898176.799999,65701134.0,88251601.8,4951246575.0,4791646574.999999,102.427213
13293771,S9,NONE,5197.509606,0.0,0,0.0,5197.509606,167916.0,163641.0,58086.0,58086.0,109830.0,105555.0,-115.429685
19275752,S9,NONE,984650.205656,0.0,0,0.0,984650.205656,37619606.0,35783429.7,37619606.0,35783429.7,,,-13.544753
20464449,S9,SME,1692789.530883,47435616.438295,1851000,0.0,50979405.969178,6455437.0,11727796.500001,6455437.0,11727796.500001,,,-19.12264
858716,S9,SME,5575254.193242,0.0,3534270,0.0,9109524.193242,14887575.0,30291226.9,8694763.0,24098414.9,6192812.0,6192812.0,6.165674
208226,S9,USME,72649482.766446,154081600.810016,32664798,19537620.0,278933501.576462,3560532576.71,1055252492.013335,3560532576.71,1055252492.013335,,,106.116629
1293279,S9,SME,313518409.258026,0.0,295236972,89000796.51,697756177.768026,656331222.0,1575100516.966668,656331222.0,1575100516.966668,,,97.817178
3153066,S9,NONE,30724.783261,0.0,130000,0.0,160724.783261,1155371.0,1058620.233333,1155371.0,1058620.233333,,,-112.664222
20387215,S9,SME,37935836.79687,0.0,148500,0.0,38084336.79687,151909475.0,664683393.833333,151909475.0,664683393.833333,,,62.611561
12742097,S9,MSME,288189.782468,0.0,1330830,0.0,1619019.782468,1776901.0,10957130.900001,1776901.0,10957130.900001,,,-33.156219
12605978,S9,MSME,3769718.219674,0.0,618455,0.0,4388173.219674,251814093.0,67270268.299999,251814093.0,67270268.299999,,,12.41859
12667047,S9,SME,4068884.494869,0.0,4787490,0.0,8856374.494869,107508605.96,107788906.472002,107508605.96,107788906.472002,,,20.393678
13056407,S9,MSME,48995.259012,0.0,0,0.0,48995.259012,1690942.0,1689124.3,1690942.0,1689124.3,,,-82.041983
1644026,S9,DNL,60412047.25121,5898693141.69623,1205906205,308127117.0,7473138510.94744,98994746.91,858421609.511,98994746.91,858421609.511,,,84.90622
12428324,S9,MSME,15563007.350506,0.0,12274643,0.0,27837650.350506,576467647.0,593874366.6,576467647.0,593874366.6,,,75.726568
7515594,S9,MSME,4046134.271786,120938946.739342,3007000,0.0,127992081.011128,459090579.0,96175011.333335,459090579.0,96175011.333335,,,42.919244
15729476,S9,MSME,586701.329236,0.0,2038000,0.0,2624701.329236,12198897.0,11793276.300001,12198897.0,11793276.300001,,,-22.311962
6788091,S9,USME,13529582.15959,0.0,3784800,0.0,17314382.15959,442339876.0,99988568.699999,441040218.0,98688910.699999,1299658.0,1299658.0,45.273631
14769375,S9,MSME,54964223.050748,0.0,6813588,33209820.0,94987631.050748,286942858.56,932675659.355667,286942858.56,932675659.355667,,,75.879272
20736128,S9,NONE,952986.717325,0.0,14893173,8067747.05,23913906.767325,219253.0,5819607.6,219253.0,5819607.6,,,-26.474075
20747059,S9,NONE,2568635.179748,0.0,0,0.0,2568635.179748,187965649.0,158189647.066666,187965649.0,158189647.066666,,,19.902198
20736344,S9,MSME,44318.86166,0.0,458000,0.0,502318.86166,32941.0,161420.999998,32941.0,161420.999998,,,-102.3873
20503487,S9,MSME,106264.820932,0.0,1620000,0.0,1726264.820932,4081604.0,3277637.300001,4081604.0,3277637.300001,,,-40.747163
20531366,S9,MSME,2257930.790909,0.0,596000,0.0,2853930.790909,8251013.0,7324604.400001,8251013.0,7324604.400001,,,-20.911931
20518200,S9,NONE,86934.854754,0.0,886000,0.0,972934.854754,417747.0,1091300.000001,417747.0,1091300.000001,,,-91.779059
20505810,S9,NONE,6615902.823344,0.0,858000,0.0,7473902.823344,41152684.0,47609522.266669,40152684.0,46609354.100002,1000000.0,1000168.166667,-1.249423
20519957,S9,NONE,13044.695624,0.0,1323000,0.0,1336044.695624,378600.0,572640.0,378600.0,572640.0,,,-100.516541
20722487,S9,NONE,219447.120255,0.0,596000,0.0,815447.120255,19792024.0,11612341.8,19792024.0,11612341.8,,,-40.582804
15133375,S9,MSME,250119.32055,0.0,783000,0.0,1033119.32055,11829203.0,6320917.0,11829203.0,6320917.0,,,-34.795453
12469674,S9,NONE,38079.0682,0.0,0,0.0,38079.0682,1412318.0,1412318.0,104407.0,104407.0,1307911.0,1307911.0,-108.250174
15111573,S9,MSME,841644.283946,0.0,1950910,0.0,2792554.283946,16584299.0,15743741.466668,15533129.0,14692571.466668,1051170.0,1051170.0,-24.011361
19033386,S9,SME,3267529.308118,224395941.36366,36958956,0.0,264622426.671778,137834701.0,70533794.133332,137834701.0,70533794.133332,,,31.685624
3322969,S9,MSME,546010.230876,24264317.808426,5274358,0.0,30084686.039302,1040811.0,965257.633332,1040811.0,965257.633332,,,-74.311622
17880062,S9,MSME,2000.136254,4222745.719171,198000,0.0,4422745.855425,0.0,1840.5,0.0,1840.5,,,-64.757885
8611693,S9,MSME,66745.96358,0.0,684545,0.0,751290.96358,1775411.0,7765860.933335,1775411.0,7765860.933335,,,-49.12662
18685208,S9,SME,24025.137962,0.0,890000,0.0,914025.137962,1110368.0,1110368.0,61368.0,61368.0,1049000.0,1049000.0,-113.322653
4350485,S9,MSME,3359538.28351,0.0,2614486,1766800.0,7740824.28351,16380240.3,152490434.453332,16380240.3,152490434.453332,,,11.143826
5456583,S9,SME,8399173.85038,0.0,11373020,0.0,19772193.85038,313121125.0,169513542.5,313121125.0,169513542.5,,,37.542507
10786334,S9,SME,144456402.90096,1143865757.902492,169037884,607084736.0,2066033311.619876,3211680422.86,3193152322.29167,3211680422.86,3193152322.29167,,,107.554849
10915512,S9,MSME,2610966.559992,0.0,1260000,0.0,3870966.559992,32234293.0,49989083.133334,32128924.0,49884027.333334,105369.0,105055.8,-5.147429
18088983,S9,MSME,72091.047407,0.0,623000,0.0,695091.047407,1992317.0,2083525.033333,1992317.0,2083525.033333,,,-58.469957
495158,S9,USME,46156786.951384,395387479.452102,2157900,0.0,443702166.403486,255304766.0,730869938.766666,254123922.0,729689094.766666,1180844.0,1180844.0,63.07348
18031785,S9,MSME,30148.862138,26256340.684925,267000,0.0,26553489.547063,1004049.0,1001747.266666,1004049.0,1001747.266666,,,-97.947412
18080374,S9,SME,2508002.309379,153830331.924507,618200,0.0,157918211.059657,21284214.0,40773020.933333,21284214.0,40773020.933333,,,-1.090015
18125543,S9,MSME,128968.881532,146413013.699198,2708000,0.0,149249982.58073,2011175.0,4256087.933333,1011175.0,3256087.933333,1000000.0,1000000.0,-44.011388
18137290,S9,MSME,36203.929594,0.0,1285182,0.0,1321385.929594,36923.0,786949.666666,36923.0,786949.666666,,,-90.239619
15836041,S9,MSME,48512680.452822,0.0,1968909,0.0,50481589.452822,271117536.0,642999365.000001,214932614.0,586826859.066667,56184922.0,56172505.933334,67.520178
9803778,S9,MSME,39528.713686,0.0,300000,0.0,339528.713686,1236734.0,1236734.0,53398.0,53398.0,1183336.0,1183336.0,-105.659987
18136880,S9,MSME,27370325.016433,0.0,19679501,0.0,47049826.016433,1623421423.0,1800714894.933335,1623421423.0,1800714894.933335,,,94.102459
10660584,S9,SME,157083.308298,215745205.479232,5188000,0.0,221090288.78753,3473599.0,3891110.3,41638.0,459149.3,3431961.0,3431961.0,-39.870509
20657670,S9,NONE,2281746.638918,0.0,484000,0.0,2765746.638918,126943176.0,187306411.766666,126943176.0,187306411.766666,,,15.476636
20389485,S9,NONE,341309.262189,0.0,861000,0.0,1202309.262189,5836664.0,8577135.833334,5836664.0,8577135.833334,,,-36.386632
19295223,S9,SME,9394786.316524,0.0,32798894,0.0,42193680.316524,139406102.0,116320612.033334,139406102.0,116320612.033334,,,39.157276
20416213,S9,MSME,495089.238795,0.0,318000,0.0,813089.238795,3066333.0,11722570.433333,3066333.0,11722570.433333,,,-47.680745
20415363,S9,NONE,2888831.66278,0.0,340000,0.0,3228831.66278,217984270.0,137451016.233333,217984270.0,137451016.233333,,,18.557964
20497279,S9,NONE,832324.585659,0.0,1043000,0.0,1875324.585659,39416394.0,30070634.533332,39416394.0,30070634.533332,,,-9.82885
20465763,S9,NONE,17607442.069279,5630136.986306,2462000,0.0,25699579.055585,28409699.0,109485505.566668,28409699.0,109485505.566668,,,19.276026
12974037,S9,MSME,33613.997754,0.0,0,0.0,33613.997754,1064625.0,1064627.200001,64625.0,64627.200001,1000000.0,1000000.0,-105.403698
15446455,S9,MSME,14390.718384,0.0,0,0.0,14390.718384,1221129.0,1221129.0,122826.0,122826.0,1098303.0,1098303.0,-120.792035
15401365,S9,USME,58949826.586178,0.0,232163732,35482869.6,326596428.186178,883357822.52,1106690560.241333,883357822.52,1106690560.241333,,,98.579263
15409516,S9,MSME,1554790.269332,0.0,3222268,0.0,4777058.269332,1649098.0,61592790.466666,1649098.0,61592790.466666,,,-14.537665
11158634,S9,MSME,30077.730921,0.0,50000,0.0,80077.730921,1061510.0,1038846.5,1061510.0,1038846.5,,,-118.1226
11171485,S9,MSME,2233799.602241,0.0,2027000,0.0,4260799.602241,16731498.0,13773015.466666,16731498.0,13773015.466666,,,-14.215391
11942681,S9,MSME,3234020.133495,0.0,1433015,0.0,4667035.133495,104897431.0,97901399.433334,104897431.0,97901399.433334,,,11.004501
3690619,S9,MSME,1928492.469775,0.0,1001402,0.0,2929894.469775,84214129.0,117916187.899999,84214129.0,117916187.899999,,,9.098083
371501,S9,SME,9784098.98229,0.0,315408358,750224600.0,1075417056.98229,7494727.0,149777982.666669,7494727.0,149777982.666669,,,35.476769
593508,S9,MSME,1591691.513587,0.0,1999000,0.0,3590691.513587,134049021.0,92711974.100002,134049021.0,92711974.100002,,,13.160435
20773841,S9,NONE,73357.45169,0.0,950000,0.0,1023357.45169,1002510.0,1004096.433335,1002510.0,1004096.433335,,,-87.896126
13201663,S9,USME,145095060.544276,212275973.99086,22850336,1043578.48,381264949.015136,632897903.11,1237767680.751998,632897903.11,1237767680.751998,,,98.710847
18901817,S9,NONE,662352.379351,0.0,693000,0.0,1355352.379351,26791392.0,18898897.433334,26791392.0,18898897.433334,,,-16.559952
18910121,S9,NONE,6400644.879998,0.0,1188000,0.0,7588644.879998,112006472.0,128310084.966669,7533340.0,23836952.966669,104473132.0,104473132.0,16.355523
17794286,S9,USME,36212619.984377,2350244424.633382,96466470,0.0,2482923514.617759,5405009102.0,1265304612.7,5405009102.0,1265304612.7,,,98.007286
14332728,S9,SME,11404884.205575,0.0,7023020,0.0,18427904.205575,141396080.0,284499157.133334,141396080.0,284499157.133334,,,39.577228
13945599,S9,MSME,708803.382824,64477631.059826,20572152,5578767.68,91337354.12265,786642.0,20137102.099999,786642.0,20137102.099999,,,-20.83705
13177318,S9,MSME,62849.400102,0.0,1817528,780000.0,2660377.400102,1667700.9,1736779.039999,1667700.9,1736779.039999,,,-41.632491
335373,S9,MSME,750982.133969,0.0,1760000,0.0,2510982.133969,44778719.0,45011275.666667,44778719.0,45011275.666667,,,-6.759385
11511010,S9,MSME,1857982.786051,0.0,636000,0.0,2493982.786051,124568675.0,130560982.366666,124568675.0,130560982.366666,,,6.086915
11486959,S9,MSME,741854.66527,0.0,630000,0.0,1371854.66527,2132021.0,22222654.900002,2132021.0,22222654.900002,,,-28.514876
12696523,S9,MSME,73146.486301,0.0,618455,0.0,691601.486301,1029963.0,1029880.833333,1029963.0,1029880.833333,,,-99.825297
2192726,S9,NONE,218393.548997,0.0,0,0.0,218393.548997,15957.0,196131.066666,15957.0,196131.066666,,,-100.606102
12238757,S9,MSME,455104.903323,28929315.068456,668000,0.0,30959990.208232,15018260.0,15042136.133332,15018260.0,15042136.133332,,,-22.360213
12362270,S9,MSME,1156339.990173,0.0,497000,0.0,1653339.990173,1265690.0,18637102.399999,1265690.0,18637102.399999,,,-47.682036
2066995,S9,MSME,7044555.158077,8522257.36663,9804245,0.0,25371057.524707,590697780.0,244632980.766666,590697780.0,244632980.766666,,,55.760573
2152256,S9,MSME,563093.608832,0.0,1015000,0.0,1578093.608832,217995.0,11249018.2,217995.0,11249018.2,,,-55.903149
2087791,S9,SME,74890.350826,0.0,649000,0.0,723890.350826,2718982.0,2811158.7,2718982.0,2811158.7,,,-57.788936
6992288,S9,MSME,11094050.290165,0.0,0,0.0,11094050.290165,502819525.0,365436939.833334,502819525.0,365436939.833334,,,62.872947
6726264,S9,MSME,6332284.95205,0.0,143500,0.0,6475784.95205,85580397.0,75494062.099999,85580397.0,75494062.099999,,,10.930939
6834494,S9,MSME,2821573.25377,0.0,1610000,0.0,4431573.25377,107569875.0,65519932.966667,107569875.0,65519932.966667,,,5.523334
7173275,S9,MSME,1250433.895566,0.0,749000,0.0,1999433.895566,48680647.0,47271382.966667,48680647.0,47271382.966667,,,-9.918231
